13:49:35 | LOCK_ACQUIRED | sim=0.86
13:50:07 | SMILE | ratio=0.46
13:50:07 | MOVE_LEFT | nose_x=0.44
13:50:08 | MOVE_LEFT | nose_x=0.40
13:50:09 | SMILE | ratio=0.46
13:50:09 | MOVE_LEFT | nose_x=0.40
13:50:09 | SMILE | ratio=0.46
13:50:09 | MOVE_LEFT | nose_x=0.40
13:50:10 | MOVE_LEFT | nose_x=0.40
13:50:11 | MOVE_LEFT | nose_x=0.40
13:50:12 | LOCK_LOST | Identity verification failed
13:50:16 | LOCK_ACQUIRED | sim=0.61
13:50:16 | MOVE_LEFT | nose_x=0.39
13:50:17 | LOCK_LOST | Identity verification failed
13:50:19 | LOCK_ACQUIRED | sim=0.75
13:50:19 | MOVE_LEFT | nose_x=0.48
13:50:20 | MOVE_LEFT | nose_x=0.44
13:50:21 | LOCK_LOST | Target disappeared
13:51:42 | LOCK_ACQUIRED | sim=0.54
13:51:42 | MOVE_LEFT | nose_x=0.39
13:51:42 | BLINK | EAR=0.15
13:51:42 | MOVE_LEFT | nose_x=0.41
13:51:43 | BLINK | EAR=0.13
13:51:43 | MOVE_LEFT | nose_x=0.39
13:51:43 | BLINK | EAR=0.18
13:51:43 | MOVE_LEFT | nose_x=0.37
13:51:44 | BLINK | EAR=0.21
13:51:44 | MOVE_LEFT | nose_x=0.45
13:51:45 | MOVE_LEFT | nose_x=0.28
13:51:46 | BLINK | EAR=0.19
13:51:46 | MOVE_LEFT | nose_x=0.35
13:51:47 | MOVE_LEFT | nose_x=0.48
13:51:47 | SMILE | ratio=0.46
13:51:47 | MOVE_LEFT | nose_x=0.43
13:51:47 | SMILE | ratio=0.46
13:51:47 | MOVE_LEFT | nose_x=0.44
13:51:48 | MOVE_LEFT | nose_x=0.48
13:51:49 | MOVE_LEFT | nose_x=0.41
13:51:50 | MOVE_LEFT | nose_x=0.38
13:51:51 | MOVE_LEFT | nose_x=0.33
13:51:52 | MOVE_LEFT | nose_x=0.38
13:51:53 | MOVE_LEFT | nose_x=0.31
13:51:54 | MOVE_LEFT | nose_x=0.33
13:51:54 | BLINK | EAR=0.09
13:51:54 | MOVE_LEFT | nose_x=0.35
13:51:55 | MOVE_LEFT | nose_x=0.34
13:51:55 | BLINK | EAR=0.13
13:51:55 | MOVE_LEFT | nose_x=0.32
13:51:56 | LOCK_LOST | Target disappeared
13:52:35 | LOCK_ACQUIRED | sim=0.74
13:52:35 | BLINK | EAR=0.18
13:52:35 | MOVE_LEFT | nose_x=0.47
13:52:36 | MOVE_LEFT | nose_x=0.35
13:52:38 | BLINK | EAR=0.15
13:52:39 | MOVE_LEFT | nose_x=0.49
13:52:40 | LOCK_LOST | Identity verification failed
13:52:48 | LOCK_ACQUIRED | sim=0.57
13:52:48 | MOVE_LEFT | nose_x=0.30
13:52:49 | LOCK_LOST | Target disappeared
13:52:52 | LOCK_ACQUIRED | sim=0.69
13:52:52 | MOVE_LEFT | nose_x=0.38
13:52:53 | MOVE_LEFT | nose_x=0.36
13:52:54 | LOCK_LOST | Identity verification failed
13:52:57 | LOCK_ACQUIRED | sim=0.72
13:52:57 | MOVE_LEFT | nose_x=0.45
13:52:57 | MOVE_RIGHT | nose_x=0.60
13:52:58 | BLINK | EAR=0.19
13:52:58 | MOVE_LEFT | nose_x=0.46
13:52:58 | BLINK | EAR=0.19
13:52:58 | MOVE_LEFT | nose_x=0.40
13:52:59 | BLINK | EAR=0.21
13:52:59 | MOVE_LEFT | nose_x=0.45
13:52:59 | BLINK | EAR=0.09
13:52:59 | MOVE_LEFT | nose_x=0.45
13:53:00 | BLINK | EAR=0.08
13:53:00 | MOVE_LEFT | nose_x=0.44
13:53:01 | MOVE_LEFT | nose_x=0.31
13:53:01 | BLINK | EAR=0.16
13:53:01 | MOVE_LEFT | nose_x=0.26
13:53:02 | MOVE_LEFT | nose_x=0.46
13:53:03 | BLINK | EAR=0.11
13:53:03 | MOVE_LEFT | nose_x=0.24
13:53:04 | LOCK_LOST | Target disappeared
13:53:05 | LOCK_ACQUIRED | sim=0.65
13:53:05 | MOVE_LEFT | nose_x=0.28
13:53:05 | SMILE | ratio=0.46
13:53:05 | MOVE_LEFT | nose_x=0.36
13:53:06 | MOVE_LEFT | nose_x=0.37
13:53:07 | MOVE_LEFT | nose_x=0.37
13:53:08 | LOCK_LOST | Identity verification failed
13:53:10 | LOCK_ACQUIRED | sim=0.55
13:53:10 | MOVE_LEFT | nose_x=0.35
13:53:11 | MOVE_LEFT | nose_x=0.32
13:53:13 | MOVE_LEFT | nose_x=0.40
13:53:14 | MOVE_LEFT | nose_x=0.39
13:53:15 | MOVE_LEFT | nose_x=0.46
13:53:16 | MOVE_LEFT | nose_x=0.49
13:53:17 | MOVE_LEFT | nose_x=0.50
13:53:18 | MOVE_LEFT | nose_x=0.41
13:53:19 | MOVE_LEFT | nose_x=0.45
13:53:19 | SMILE | ratio=0.45
13:53:19 | MOVE_LEFT | nose_x=0.45
13:53:19 | SMILE | ratio=0.46
13:53:19 | MOVE_LEFT | nose_x=0.45
13:53:19 | SMILE | ratio=0.45
13:53:19 | MOVE_LEFT | nose_x=0.45
13:53:20 | SMILE | ratio=0.46
13:53:20 | MOVE_LEFT | nose_x=0.45
13:53:20 | SMILE | ratio=0.45
13:53:20 | MOVE_LEFT | nose_x=0.45
13:53:20 | SMILE | ratio=0.46
13:53:20 | MOVE_LEFT | nose_x=0.45
13:53:20 | SMILE | ratio=0.47
13:53:20 | MOVE_LEFT | nose_x=0.45
13:53:20 | SMILE | ratio=0.46
13:53:20 | MOVE_LEFT | nose_x=0.45
13:53:20 | SMILE | ratio=0.46
13:53:20 | MOVE_LEFT | nose_x=0.45
13:53:20 | SMILE | ratio=0.46
13:53:20 | MOVE_LEFT | nose_x=0.45
13:53:20 | SMILE | ratio=0.45
13:53:20 | MOVE_LEFT | nose_x=0.45
13:53:21 | MOVE_LEFT | nose_x=0.41
13:53:22 | MOVE_LEFT | nose_x=0.42
13:53:23 | MOVE_LEFT | nose_x=0.42
13:53:24 | MOVE_LEFT | nose_x=0.42
13:53:26 | MOVE_LEFT | nose_x=0.40
13:53:27 | MOVE_LEFT | nose_x=0.40
13:53:28 | MOVE_LEFT | nose_x=0.41
13:53:29 | MOVE_LEFT | nose_x=0.42
13:53:30 | MOVE_LEFT | nose_x=0.40
13:53:31 | MOVE_LEFT | nose_x=0.43
13:53:32 | MOVE_LEFT | nose_x=0.41
13:53:33 | MOVE_LEFT | nose_x=0.45
13:53:35 | MOVE_LEFT | nose_x=0.43
13:53:36 | MOVE_LEFT | nose_x=0.42
13:53:37 | MOVE_LEFT | nose_x=0.42
13:53:38 | MOVE_LEFT | nose_x=0.42
13:53:39 | MOVE_LEFT | nose_x=0.43
13:53:41 | MOVE_LEFT | nose_x=0.44
13:53:41 | BLINK | EAR=0.17
13:53:41 | MOVE_LEFT | nose_x=0.43
13:53:41 | BLINK | EAR=0.17
13:53:41 | MOVE_LEFT | nose_x=0.41
13:53:42 | BLINK | EAR=0.17
13:53:42 | MOVE_LEFT | nose_x=0.39
13:53:42 | BLINK | EAR=0.21
13:53:42 | MOVE_LEFT | nose_x=0.34
13:53:43 | BLINK | EAR=0.18
13:53:43 | MOVE_LEFT | nose_x=0.35
13:53:43 | BLINK | EAR=0.22
13:53:43 | MOVE_LEFT | nose_x=0.36
13:53:44 | BLINK | EAR=0.19
13:53:44 | MOVE_LEFT | nose_x=0.35
13:53:45 | MOVE_LEFT | nose_x=0.35
13:53:46 | MOVE_LEFT | nose_x=0.37
13:53:47 | MOVE_LEFT | nose_x=0.38
13:53:48 | MOVE_LEFT | nose_x=0.39
13:53:49 | BLINK | EAR=0.21
13:53:49 | MOVE_LEFT | nose_x=0.36
13:53:50 | BLINK | EAR=0.20
13:53:50 | MOVE_LEFT | nose_x=0.36
13:53:51 | MOVE_LEFT | nose_x=0.36
13:53:51 | BLINK | EAR=0.19
13:53:51 | MOVE_LEFT | nose_x=0.35
13:53:52 | MOVE_LEFT | nose_x=0.37
13:53:53 | MOVE_LEFT | nose_x=0.40
13:53:53 | SMILE | ratio=0.45
13:53:53 | MOVE_LEFT | nose_x=0.42
13:53:53 | SMILE | ratio=0.45
13:53:53 | MOVE_LEFT | nose_x=0.41
13:53:54 | SMILE | ratio=0.45
13:53:54 | MOVE_LEFT | nose_x=0.41
13:53:54 | SMILE | ratio=0.45
13:53:54 | MOVE_LEFT | nose_x=0.41
13:53:55 | MOVE_LEFT | nose_x=0.41
13:53:56 | MOVE_LEFT | nose_x=0.44
13:53:57 | MOVE_LEFT | nose_x=0.42
13:53:58 | MOVE_LEFT | nose_x=0.43
13:53:59 | MOVE_LEFT | nose_x=0.40
13:54:00 | MOVE_LEFT | nose_x=0.40
13:54:00 | SMILE | ratio=0.45
13:54:00 | MOVE_LEFT | nose_x=0.42
13:54:01 | SMILE | ratio=0.45
13:54:01 | MOVE_LEFT | nose_x=0.41
13:54:02 | MOVE_LEFT | nose_x=0.43
13:54:03 | MOVE_LEFT | nose_x=0.43
13:54:03 | BLINK | EAR=0.08
13:54:03 | MOVE_LEFT | nose_x=0.42
